Title,Poet,era,cap_rate,punct_rate,colon_density,concrete_abstract_ratio,adv_verb_ratio,rhyme_rate,archaic_density,uses_rhyme,rhyme_rate_given_uses,uses_colons,colon_density_given_uses,caps_all,cap_rate_given_not_all,high_punct,punct_rate_given_not_all,uses_archaism,archaic_density_given_uses,era_3class
"
                    Harold Arnett
                ",Edgar Lee Masters,1800-1900,0.9285714285714286,0.9285714285714286,0.7874015748031495,0.3404255319148936,0.5789473684210527,0.0,0.0,0,,1,0.7874015748031495,0,0.9285714285714286,1,,0,,1800-1900
"
                    The Lie
                ",Sir Walter Ralegh,Pre-1800,1.0,0.9583333333333334,5.263157894736842,0.1317829457364341,0.1851851851851851,0.25,2.736318407960199,1,0.25,1,5.263157894736842,1,,1,,1,2.736318407960199,Pre-1800
"
                    The White Room
                ",Charles Simic,Post-1900,1.0,0.5384615384615384,0.0,0.3043478260869565,0.1176470588235294,0.0317460317460317,0.546448087431694,1,0.0317460317460317,0,,1,,0,0.5384615384615384,1,0.546448087431694,Post-1900
"
                    Lullaby [For Charles Baudelaire]
                ",Lynn Xu,Post-1900,1.0,0.0555555555555555,0.0,0.6410256410256411,0.2608695652173913,0.0689655172413793,0.0,1,0.0689655172413793,0,,1,,0,0.0555555555555555,0,,Post-1900
"
                    Filicudi
                ",Eliza Griswold,Post-1900,0.4,1.0,3.3333333333333335,1.25,0.2,0.0,0.0,0,,1,3.3333333333333335,0,0.4,1,,0,,Post-1900
"
                    Moving In
                ",Frank Ormsby,Post-1900,0.2666666666666666,0.3333333333333333,1.0,0.5588235294117647,0.25,0.037037037037037,0.0,1,0.037037037037037,1,1.0,0,0.2666666666666666,0,0.3333333333333333,0,,Post-1900
"
                    palindrome
                ",Nate Marshall,Post-1900,0.0,0.3214285714285714,0.0,0.8666666666666667,0.2631578947368421,0.0,0.0,0,,0,,0,0.0,0,0.3214285714285714,0,,Post-1900
"
                    Life is Beautiful
                ",Dorianne Laux,Post-1900,0.15,0.425,0.0,0.4946236559139785,0.2222222222222222,0.0,0.0,0,,0,,0,0.15,0,0.425,0,,Post-1900
"
                    Mycerinus
                ",Matthew Arnold,1800-1900,0.1764705882352941,0.9411764705882352,2.726387536514119,0.2554347826086957,0.3985507246376811,0.0,1.051625239005736,0,,1,2.726387536514119,0,0.1764705882352941,1,,1,1.051625239005736,1800-1900
"
                    The Temper (I)
                ",George Herbert,Pre-1800,1.0,0.9333333333333332,4.568527918781726,0.390625,0.5,0.2156862745098039,9.137055837563452,1,0.2156862745098039,1,4.568527918781726,1,,1,,1,9.137055837563452,Pre-1800
"
                    Bridal Song
                ",George Chapman,Pre-1800,1.0,0.8333333333333334,3.75,0.6666666666666666,0.1428571428571428,0.1818181818181818,2.380952380952381,1,0.1818181818181818,1,3.75,1,,0,0.8333333333333334,1,2.380952380952381,Pre-1800
"
                    The Little Boy Lost
                ",William Blake,Pre-1800,1.0,0.5,0.0,0.7368421052631579,0.3571428571428571,0.0769230769230769,0.0,1,0.0769230769230769,0,,1,,0,0.5,0,,Pre-1800
"
                    Regeneration
                ",Henry Vaughan,Pre-1800,0.9746835443037974,0.620253164556962,2.9978586723768736,0.3543307086614173,0.3648648648648648,0.1597222222222222,0.851063829787234,1,0.1597222222222222,1,2.9978586723768736,1,,0,0.620253164556962,1,0.851063829787234,Pre-1800
"
                    The Vacuum
                ",Howard Nemerov,Post-1900,1.0,0.3571428571428571,0.0,0.7,0.5555555555555556,0.0,0.0,0,,0,,1,,0,0.3571428571428571,0,,Post-1900
"
                    Coyote Song
                ",Marsha De La O,Post-1900,0.1785714285714285,0.369047619047619,0.0,0.5705128205128205,0.2142857142857142,0.0,0.0,0,,0,,0,0.1785714285714285,0,0.369047619047619,0,,Post-1900
"
                    The Right Foot of Juan De Oñate
                ",Martín Espada,Post-1900,0.375,0.5,0.78125,0.7397260273972602,0.1538461538461538,0.0,0.0,0,,1,0.78125,0,0.375,0,0.5,0,,Post-1900
"
                    Stepping Crow
                ",Anthony Madrid,Post-1900,1.0,0.9574468085106383,1.7341040462427744,0.5752212389380531,0.2236842105263158,0.0533333333333333,0.2747252747252747,1,0.0533333333333333,1,1.7341040462427744,1,,1,,1,0.2747252747252747,Post-1900
"
                    Fame is the one that does not stay — (1507)
                ",Emily Dickinson,1800-1900,1.0,0.375,0.0,0.2142857142857142,0.2222222222222222,0.0,0.0,0,,0,,1,,0,0.375,0,,1800-1900
"
                    In the Jewish Synagogue at Newport
                ",Emma Lazarus,1800-1900,0.9761904761904762,0.8809523809523809,1.5384615384615383,0.328,0.3170731707317073,0.0909090909090909,1.21580547112462,1,0.0909090909090909,1,1.5384615384615383,1,,0,0.8809523809523809,1,1.21580547112462,1800-1900
"
                    The Shoe Box
                ",W. S. Di Piero,Post-1900,0.4,1.0,1.834862385321101,0.8181818181818182,0.238095238095238,0.0588235294117647,0.0,1,0.0588235294117647,1,1.834862385321101,0,0.4,1,,0,,Post-1900
"
                    Talking About the Day
                ",Jim Daniels,Post-1900,0.3571428571428571,0.6428571428571429,0.0,0.4166666666666667,0.55,0.0,0.0,0,,0,,0,0.3571428571428571,0,0.6428571428571429,0,,Post-1900
"
                    Smoke
                ",Théophile Gautier,1800-1900,1.0,0.5833333333333334,0.0,0.7894736842105263,0.25,0.3076923076923077,0.0,1,0.3076923076923077,0,,1,,0,0.5833333333333334,0,,1800-1900
"
                    Ode on the Centenary of the Birth of Robert Browning
                ",George Sterling,1800-1900,0.9693251533742332,0.50920245398773,0.7759456838021339,0.2997416020671835,0.2394366197183098,0.1541218637992831,5.708848715509039,1,0.1541218637992831,1,0.7759456838021339,1,,0,0.50920245398773,1,5.708848715509039,1800-1900
"
                    Poem Beginning with a Line by Frank Lima
                ",Lisa Jarnot,Post-1900,0.0476190476190476,0.2857142857142857,0.0,0.3146067415730337,0.0303030303030303,0.0,0.0,0,,0,,0,0.0476190476190476,0,0.2857142857142857,0,,Post-1900
"
                    Autumn Shade
                ",Edgar Bowers,Post-1900,0.9264705882352942,0.5955882352941176,0.4595588235294118,0.3971830985915493,0.2898550724637681,0.0,0.0920810313075506,0,,1,0.4595588235294118,0,0.9264705882352942,0,0.5955882352941176,1,0.0920810313075506,Post-1900
"
                    Character of the Happy Warrior
                ",William Wordsworth,1800-1900,1.0,1.0,5.804311774461028,0.1444866920152091,0.2857142857142857,0.1290322580645161,1.2987012987012987,1,0.1290322580645161,1,5.804311774461028,1,,1,,1,1.2987012987012987,1800-1900
"
                    Family Dinner
                ",Priscilla Lee,Post-1900,0.1515151515151515,0.1818181818181818,0.0,0.6764705882352942,0.1363636363636363,0.0169491525423728,0.0,1,0.0169491525423728,0,,0,0.1515151515151515,0,0.1818181818181818,0,,Post-1900
"
                    The Step Mother
                ",Susanna Moodie,1800-1900,0.9166666666666666,0.7222222222222222,3.6613272311212817,0.4029850746268656,0.2588235294117647,0.2307692307692307,0.2222222222222222,1,0.2307692307692307,1,3.6613272311212817,0,0.9166666666666666,0,0.7222222222222222,1,0.2222222222222222,1800-1900
"
                    The Things in Black Men’s Closets
                ",E. Ethelbert Miller,Post-1900,0.0,0.0,0.0,0.5517241379310345,0.25,0.0,0.0,0,,0,,0,0.0,0,0.0,0,,Post-1900
"
                    The Raven
                ",Edgar Allan Poe,1800-1900,0.8888888888888888,0.6759259259259259,1.7806935332708531,0.4085714285714286,0.4505494505494505,0.1822916666666666,1.639344262295082,1,0.1822916666666666,1,1.7806935332708531,0,0.8888888888888888,0,0.6759259259259259,1,1.639344262295082,1800-1900
"
                    To Anthea
                ",Robert Herrick,Pre-1800,1.0,0.9285714285714286,1.5384615384615383,0.2826086956521739,0.2592592592592592,0.1904761904761904,3.731343283582089,1,0.1904761904761904,1,1.5384615384615383,1,,1,,1,3.731343283582089,Pre-1800
"
                    After great pain, a formal feeling comes – (372)
                ",Emily Dickinson,1800-1900,1.0,0.8461538461538461,0.0,0.3571428571428571,0.3636363636363636,0.3333333333333333,0.0,1,0.3333333333333333,0,,1,,0,0.8461538461538461,0,,1800-1900
"
                    First Fire
                ",Camille T. Dungy,Post-1900,0.3571428571428571,0.5,0.0,0.5526315789473685,0.1304347826086956,0.0,0.0,0,,0,,0,0.3571428571428571,0,0.5,0,,Post-1900
"
                    Limitations
                ",Henrietta Cordelia Ray,1800-1900,1.0,0.2142857142857142,0.0,0.2702702702702703,0.3125,0.0476190476190476,0.9708737864077668,1,0.0476190476190476,0,,1,,0,0.2142857142857142,1,0.9708737864077668,1800-1900
"
                    A Vase
                ",Brad Leithauser,Post-1900,0.3181818181818182,1.0,0.404040404040404,0.4931506849315068,0.3406593406593406,0.0606060606060606,0.0,1,0.0606060606060606,1,0.404040404040404,0,0.3181818181818182,1,,0,,Post-1900
"
                    How to Be a Dream Girl Not a Doormat about the “Ex”
                ",Kathryn Maris,Post-1900,0.1071428571428571,0.3571428571428571,0.60790273556231,0.3035714285714285,0.140625,0.0222222222222222,0.2967359050445104,1,0.0222222222222222,1,0.60790273556231,0,0.1071428571428571,0,0.3571428571428571,1,0.2967359050445104,Post-1900
"
                    A Rhapsody of a Southern Winter Night
                ",Henry Timrod,1800-1900,1.0,0.9285714285714286,1.1156186612576064,0.2997032640949555,0.3055555555555556,0.0476190476190476,2.5974025974025974,1,0.0476190476190476,1,1.1156186612576064,1,,1,,1,2.5974025974025974,1800-1900
"
                    Oedipal Strivings
                ",Frederick Seidel,Post-1900,0.9767441860465116,1.0,0.0,0.616,0.160919540229885,0.1139240506329113,0.4310344827586206,1,0.1139240506329113,0,,1,,1,,1,0.4310344827586206,Post-1900
"
                    Our People II
                ",CM Burroughs,Post-1900,0.0588235294117647,0.0588235294117647,0.0,0.4594594594594595,0.2857142857142857,0.0,0.0,0,,0,,0,0.0588235294117647,0,0.0588235294117647,0,,Post-1900
"
                    Love's Apparition and Evanishment: An Allegoric Romance
                ",Samuel Taylor Coleridge,1800-1900,1.0,0.9545454545454546,3.125,0.4032258064516129,0.3703703703703703,0.2121212121212121,3.4653465346534658,1,0.2121212121212121,1,3.125,1,,1,,1,3.4653465346534658,1800-1900
"
                    For the South
                ",Neal Bowers,Post-1900,0.0454545454545454,0.3636363636363636,2.7777777777777777,0.4814814814814814,0.3684210526315789,0.0,0.0,0,,1,2.7777777777777777,0,0.0454545454545454,0,0.3636363636363636,0,,Post-1900
"
                    from the wave, the way
                ",Valerie Mejer Caso,Post-1900,0.3793103448275862,0.6206896551724138,0.3787878787878788,0.7875,0.2258064516129032,0.0,0.0,0,,1,0.3787878787878788,0,0.3793103448275862,0,0.6206896551724138,0,,Post-1900
"
                    Spring and Fall
                ",Gerard Manley Hopkins,1800-1900,0.5,0.5,3.0927835051546393,0.3823529411764705,0.1052631578947368,0.0,0.0,0,,1,3.0927835051546393,0,0.5,0,0.5,0,,1800-1900
"
                    Contents Page
                ",Stephen Edgar,Post-1900,1.0,0.5454545454545454,1.1673151750972763,0.5833333333333334,0.2903225806451613,0.1791044776119403,0.0,1,0.1791044776119403,1,1.1673151750972763,1,,0,0.5454545454545454,0,,Post-1900
"
                    The Birth
                ",Dorothea Lasky,Post-1900,1.0,0.0,0.0,0.5,0.4090909090909091,0.0,0.0,0,,0,,1,,0,0.0,0,,Post-1900
"
                    Exodus
                ",George Oppen,Post-1900,0.9333333333333332,0.0666666666666666,0.0,0.5185185185185185,0.0,0.0,0.0,0,,0,,0,0.9333333333333332,0,0.0666666666666666,0,,Post-1900
"
                    Meeting at Night
                ",Robert Browning,1800-1900,1.0,0.6666666666666666,4.2105263157894735,0.6333333333333333,0.1,0.0,0.0,0,,1,4.2105263157894735,1,,0,0.6666666666666666,0,,1800-1900
"
                    Evidence of Red
                ",LeAnne Howe,Post-1900,0.4666666666666667,0.5333333333333333,0.0,0.7708333333333334,0.1052631578947368,0.0,0.0,0,,0,,0,0.4666666666666667,0,0.5333333333333333,0,,Post-1900
"
                    The Long Voyage
                ",Malcolm Cowley,Post-1900,0.125,0.8125,3.1914893617021276,0.5428571428571428,1.1428571428571428,0.2758620689655172,0.0,1,0.2758620689655172,1,3.1914893617021276,0,0.125,0,0.8125,0,,Post-1900
"
                    Lectures to Women on Physical Science
                ",James Clerk Maxwell,1800-1900,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0,,0,,1,,1,,0,,1800-1900
"
                    Elegy for Philip Sidney
                ",Baron Brooke Fulke Greville,Pre-1800,0.972972972972973,0.972972972972973,2.8947368421052633,0.2325581395348837,0.3134328358208955,0.1690140845070422,2.5906735751295336,1,0.1690140845070422,1,2.8947368421052633,1,,1,,1,2.5906735751295336,Pre-1800
"
                    The Princess on the Headland
                ",George Sterling,1800-1900,0.96875,0.8125,1.5957446808510638,0.5,0.2903225806451613,0.1311475409836065,0.0,1,0.1311475409836065,1,1.5957446808510638,1,,0,0.8125,0,,1800-1900
"
                    Prayer
                ",Dana Gioia,Post-1900,0.2666666666666666,0.4666666666666667,0.0,0.625,0.4444444444444444,0.0,0.0,0,,0,,0,0.2666666666666666,0,0.4666666666666667,0,,Post-1900
"
                    Selective Service
                ",Carolyn Forché,Post-1900,0.2692307692307692,0.3461538461538461,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0,,0,,0,0.2692307692307692,0,0.3461538461538461,0,,Post-1900
"
                    'No worst, there is none. Pitched past pitch of grief.'
                ",Gerard Manley Hopkins,1800-1900,1.0,0.5,4.0,0.4827586206896552,0.24,0.0,0.7633587786259541,0,,1,4.0,1,,0,0.5,1,0.7633587786259541,1800-1900
"
                    On Hearing a Description of a Prairie
                ",Frances Jane Crosby Van Alstyne,1800-1900,1.0,0.6470588235294118,3.205128205128205,0.5098039215686274,0.2,0.0,6.134969325153374,0,,1,3.205128205128205,1,,0,0.6470588235294118,1,6.134969325153374,1800-1900
"
                    Family Ties
                ",Diana Khoi Nguyen,Post-1900,0.6470588235294118,0.2941176470588235,0.0,0.6727272727272727,0.3,0.0,0.0,0,,0,,0,0.6470588235294118,0,0.2941176470588235,0,,Post-1900
"
                    Speech: “Is this a dagger which I see before me”
                ",William Shakespeare,Pre-1800,0.9375,0.90625,2.5830258302583027,0.3010752688172043,0.392156862745098,0.0350877192982456,4.761904761904762,1,0.0350877192982456,1,2.5830258302583027,0,0.9375,1,,1,4.761904761904762,Pre-1800
"
                    Monet Refuses the Operation
                ",Lisel Mueller,Post-1900,0.1363636363636363,0.4090909090909091,0.3597122302158274,0.4607843137254901,0.25,0.0,0.0,0,,1,0.3597122302158274,0,0.1363636363636363,0,0.4090909090909091,0,,Post-1900
"
                    Words for the Sri Lanka Tourist Office
                ",Indran Amirthanayagam,Post-1900,0.2765957446808511,0.4042553191489361,0.0,1.0384615384615383,0.2307692307692307,0.0,0.0,0,,0,,0,0.2765957446808511,0,0.4042553191489361,0,,Post-1900
"
                    Dreams of My Father
                ",Honorée Fanonne Jeffers,Post-1900,0.4705882352941176,0.5294117647058824,0.0,0.5789473684210527,0.3043478260869565,0.0,0.0,0,,0,,0,0.4705882352941176,0,0.5294117647058824,0,,Post-1900
"
                    One Light to Another
                ",Jonathan Greene,Post-1900,1.0,1.0,0.0,0.4545454545454545,0.3333333333333333,0.0,0.0,0,,0,,1,,1,,0,,Post-1900
"
                    Send Forth the High Falcon
                ",Léonie Adams,Post-1900,1.0,0.6923076923076923,1.0,0.282051282051282,0.0952380952380952,0.1052631578947368,0.0,1,0.1052631578947368,1,1.0,1,,0,0.6923076923076923,0,,Post-1900
"
                    A Lyric of the Dawn
                ",Edwin Markham,1800-1900,0.9867549668874172,0.8609271523178808,3.751233958538993,0.4461077844311377,0.2993630573248407,0.2156862745098039,0.872093023255814,1,0.2156862745098039,1,3.751233958538993,1,,0,0.8609271523178808,1,0.872093023255814,1800-1900
"
                    Sonnet: On Receiving a Letter Informing Me of the Birth of a Son
                ",Samuel Taylor Coleridge,1800-1900,1.0,1.0,2.061855670103093,0.3214285714285714,0.2272727272727272,0.2222222222222222,3.125,1,0.2222222222222222,1,2.061855670103093,1,,1,,1,3.125,1800-1900
"
                    A Farewell
                ",Harriet Monroe,1800-1900,1.0,1.0,2.1739130434782608,0.3,0.1428571428571428,0.3076923076923077,0.0,1,0.3076923076923077,1,2.1739130434782608,1,,1,,0,,1800-1900
"
                    Upon a Spider Catching a Fly
                ",Edward Taylor,Pre-1800,1.0,0.5,1.015228426395939,0.5454545454545454,0.4642857142857143,0.1594202898550724,8.629441624365482,1,0.1594202898550724,1,1.015228426395939,1,,0,0.5,1,8.629441624365482,Pre-1800
"
                    There was a Boy
                ",William Wordsworth,1800-1900,1.0,1.0,2.766798418972332,0.2758620689655172,0.3421052631578947,0.0,1.5384615384615383,0,,1,2.766798418972332,1,,1,,1,1.5384615384615383,1800-1900
"
                    Search
                ",Hester Knibbe,Post-1900,1.0,1.0,0.0,0.5652173913043478,0.0625,0.0,0.0,0,,0,,1,,1,,0,,Post-1900
"
                    Sonnet 16: Cromwell, our chief of men, who through a cloud
",John Milton,Pre-1800,1.0,0.6111111111111112,2.307692307692308,0.2083333333333333,0.4285714285714285,0.05,3.875968992248062,1,0.05,1,2.307692307692308,1,,0,0.6111111111111112,1,3.875968992248062,Pre-1800
"
                    From the Bottom
                ",Brian Henry,Post-1900,0.1111111111111111,0.3703703703703703,0.0,0.5066666666666667,0.1666666666666666,0.0,0.0,0,,0,,0,0.1111111111111111,0,0.3703703703703703,0,,Post-1900
"
                    Meditation under Stars
                ",George Meredith,1800-1900,0.9714285714285714,0.6857142857142857,4.954128440366973,0.2769230769230769,0.2765957446808511,0.1607142857142857,0.5484460694698354,1,0.1607142857142857,1,4.954128440366973,1,,0,0.6857142857142857,1,0.5484460694698354,1800-1900
"
                    Speech: “O Romeo, Romeo, wherefore art thou Romeo?”
                ",William Shakespeare,Pre-1800,0.9523809523809524,0.7142857142857143,1.5384615384615383,0.2608695652173913,0.1739130434782608,0.0,8.148148148148149,0,,1,1.5384615384615383,1,,0,0.7142857142857143,1,8.148148148148149,Pre-1800
"
                    Sonnet 121: 'Tis better to be vile than vile esteemed
                ",William Shakespeare,Pre-1800,0.9333333333333332,0.7333333333333333,3.4782608695652173,0.0784313725490196,0.217391304347826,0.2222222222222222,0.0,1,0.2222222222222222,1,3.4782608695652173,0,0.9333333333333332,0,0.7333333333333333,0,,Pre-1800
"
                    Knowledge
                ",Louise Bogan,Post-1900,1.0,0.75,0.0,0.7142857142857143,0.5,0.3333333333333333,0.0,1,0.3333333333333333,0,,1,,0,0.75,0,,Post-1900
"
                    Coin Coin, Run
                ",Harmony Holiday,Post-1900,0.1666666666666666,0.0833333333333333,0.0,0.365079365079365,0.2439024390243902,0.0,0.0,0,,0,,0,0.1666666666666666,0,0.0833333333333333,0,,Post-1900
"
                    Why I Am Not a Sculpture
                ",Jane Yeh,Post-1900,0.9583333333333334,0.0,0.0,0.3416666666666667,0.4042553191489361,0.0,0.0,0,,0,,1,,0,0.0,0,,Post-1900
"
                    To a Lady that Desired I Would Love Her
                ",Thomas Carew,Pre-1800,1.0,0.7857142857142857,2.6595744680851063,0.4693877551020408,0.2368421052631578,0.2857142857142857,0.0,1,0.2857142857142857,1,2.6595744680851063,1,,0,0.7857142857142857,0,,Pre-1800
"
                    Autumn
                ",Alice Cary,1800-1900,1.0,0.5333333333333333,0.4608294930875576,0.5285714285714286,0.2258064516129032,0.217391304347826,0.0,1,0.217391304347826,1,0.4608294930875576,1,,0,0.5333333333333333,0,,1800-1900
"
                    A Lock of Her Hair
                ",Robert Wrigley,Post-1900,1.0,0.3333333333333333,0.0,0.4925373134328358,0.5483870967741935,0.0,0.0,0,,0,,1,,0,0.3333333333333333,0,,Post-1900
"
from The Spleen
                ",Matthew Green,Pre-1800,0.9104477611940298,0.835820895522388,3.56687898089172,0.3992248062015504,0.304,0.2129629629629629,1.0025062656641603,1,0.2129629629629629,1,3.56687898089172,0,0.9104477611940298,0,0.835820895522388,1,1.0025062656641603,Pre-1800
"
                    He Said She Said
                ",Sachiko Murakami,Post-1900,1.0,1.0,0.0,0.2711864406779661,0.2926829268292683,0.0,0.0,0,,0,,1,,1,,0,,Post-1900
"
                    Baseball
                ",Gail Mazur,Post-1900,0.0519480519480519,0.3766233766233766,0.0,0.406060606060606,0.3918918918918919,0.0,0.0,0,,0,,0,0.0519480519480519,0,0.3766233766233766,0,,Post-1900
"
                    ""The three little kittens, they lost their mittens,""
                ",Mother Goose,1800-1900,0.6060606060606061,0.6060606060606061,0.0,0.6428571428571429,0.2857142857142857,0.0952380952380952,0.0,1,0.0952380952380952,0,,0,0.6060606060606061,0,0.6060606060606061,0,,1800-1900
"
                    The Scholar-Gipsy
                ",Matthew Arnold,1800-1900,0.9763779527559056,0.8267716535433071,1.631578947368421,0.4059405940594059,0.2525597269624573,0.096938775510204,4.671457905544147,1,0.096938775510204,1,1.631578947368421,1,,0,0.8267716535433071,1,4.671457905544147,1800-1900
"
                    A Reverie
                ",Joanna Baillie,Pre-1800,0.9888888888888888,0.9777777777777776,2.7700831024930745,0.5074626865671642,0.1833333333333333,0.1986754966887417,3.580901856763926,1,0.1986754966887417,1,2.7700831024930745,1,,1,,1,3.580901856763926,Pre-1800
"
                    To a Young Lady, Netting
                ",Thomas Love Peacock,1800-1900,1.0,0.8,3.8461538461538463,0.875,0.1538461538461538,0.25,1.1904761904761905,1,0.25,1,3.8461538461538463,1,,0,0.8,1,1.1904761904761905,1800-1900
"
                    rudie can't fail in south padre
                ",Quraysh Ali Lansana,Post-1900,0.0,1.0,0.0,0.7910447761194029,0.3235294117647059,0.0,0.0,0,,0,,0,0.0,1,,0,,Post-1900
"
                    Envy
                ",Mary Lamb,1800-1900,1.0,0.8571428571428571,1.8518518518518516,0.3137254901960784,0.2083333333333333,0.0909090909090909,0.0,1,0.0909090909090909,1,1.8518518518518516,1,,0,0.8571428571428571,0,,1800-1900
"
                    Big Country
                ",Michael Robbins,Post-1900,0.8888888888888888,1.0,0.0,0.7096774193548387,0.3333333333333333,0.0,0.0,0,,0,,0,0.8888888888888888,1,,0,,Post-1900
"
                    The Melon
                ",Charles Simic,Post-1900,1.0,1.0,0.0,0.6521739130434783,0.1428571428571428,0.0,0.0,0,,0,,1,,1,,0,,Post-1900
"
                    Skipper Ireson’s Ride
                ",John Greenleaf Whittier,1800-1900,0.8571428571428571,0.6428571428571429,0.7451564828614009,0.555,0.2795698924731182,0.3043478260869565,0.1420454545454545,1,0.3043478260869565,1,0.7451564828614009,0,0.8571428571428571,0,0.6428571428571429,1,0.1420454545454545,1800-1900
"
                    The Pillar of Fame
                ",Robert Herrick,Pre-1800,0.4285714285714285,0.3214285714285714,5.333333333333334,0.3333333333333333,0.4,0.1052631578947368,0.0,1,0.1052631578947368,1,5.333333333333334,0,0.4285714285714285,0,0.3214285714285714,0,,Pre-1800
"
                    The Lady of Shalott (1842)
                ","Alfred, Lord Tennyson",1800-1900,1.0,0.4666666666666667,2.2750775594622543,0.607773851590106,0.2720588235294117,0.0,0.7092198581560284,0,,1,2.2750775594622543,1,,0,0.4666666666666667,1,0.7092198581560284,1800-1900
"
                    Some Feel Rain
                ",Joanna Klink,Post-1900,0.2222222222222222,0.2962962962962963,0.0,0.6081081081081081,0.2564102564102564,0.0196078431372549,0.4444444444444444,1,0.0196078431372549,0,,0,0.2222222222222222,0,0.2962962962962963,1,0.4444444444444444,Post-1900
"
                    The Leash
                ",Ada Limón,Post-1900,0.09375,0.28125,0.6802721088435374,0.4945054945054945,0.4583333333333333,0.0377358490566037,0.0,1,0.0377358490566037,1,0.6802721088435374,0,0.09375,0,0.28125,0,,Post-1900
"
                    Hymn to the Night
                ",Henry Wadsworth Longfellow,1800-1900,1.0,0.7142857142857143,1.2903225806451613,0.320754716981132,0.1875,0.7368421052631579,3.1645569620253164,1,0.7368421052631579,1,1.2903225806451613,1,,0,0.7142857142857143,1,3.1645569620253164,1800-1900
"
                    A Posy of Love Poems
                ",William Walden,Post-1900,0.8863636363636364,0.4772727272727273,0.4424778761061947,0.6363636363636364,0.2777777777777778,0.1285714285714285,0.4405286343612335,1,0.1285714285714285,1,0.4424778761061947,0,0.8863636363636364,0,0.4772727272727273,1,0.4405286343612335,Post-1900
"
                    Queen-Anne’s Lace
                ",William Carlos Williams,Post-1900,0.1428571428571428,0.3809523809523809,0.8,0.4883720930232558,0.3333333333333333,0.0,0.0,0,,1,0.8,0,0.1428571428571428,0,0.3809523809523809,0,,Post-1900
"
                    “I Broke the Spell That Held Me Long”
                ",William Cullen Bryant,1800-1900,1.0,1.0,0.8928571428571428,0.2954545454545454,0.2,0.1176470588235294,0.8695652173913043,1,0.1176470588235294,1,0.8928571428571428,1,,1,,1,0.8695652173913043,1800-1900
"
                    Sonnet 18: Shall I compare thee to a summer’s day?
                ",William Shakespeare,Pre-1800,1.0,1.0,5.263157894736842,0.2941176470588235,0.7142857142857143,0.3333333333333333,6.666666666666667,1,0.3333333333333333,1,5.263157894736842,1,,1,,1,6.666666666666667,Pre-1800
"
                    Learning to swim
                ",Bob Hicok,Post-1900,0.3333333333333333,1.0,0.0,0.5319148936170213,0.074074074074074,0.0,0.0,0,,0,,0,0.3333333333333333,1,,0,,Post-1900
"
                    The Forerunners
                ",George Herbert,Pre-1800,1.0,0.951219512195122,3.3783783783783785,0.4634146341463415,0.3389830508474576,0.1408450704225352,7.308970099667775,1,0.1408450704225352,1,3.3783783783783785,1,,1,,1,7.308970099667775,Pre-1800
"
                    Small Talk
                ",Momtaza Mehri,Post-1900,0.0,1.0,0.0,0.7049180327868853,0.2083333333333333,0.0,0.0,0,,0,,0,0.0,1,,0,,Post-1900
"
                    My Madonna
                ",Robert W. Service,Post-1900,0.9230769230769232,0.7692307692307693,2.608695652173913,0.5588235294117647,0.12,0.2,0.0,1,0.2,1,2.608695652173913,0,0.9230769230769232,0,0.7692307692307693,0,,Post-1900
"
                    The British Church
                ",George Herbert,Pre-1800,1.0,0.7857142857142857,0.6097560975609756,0.25,0.52,0.108695652173913,6.0606060606060606,1,0.108695652173913,1,0.6097560975609756,1,,0,0.7857142857142857,1,6.0606060606060606,Pre-1800
"
                    Sea Sickness
                ",Ilya Kutik,Post-1900,0.625,0.9,0.8305647840531563,0.6125,0.3092783505154639,0.0317460317460317,0.0,1,0.0317460317460317,1,0.8305647840531563,0,0.625,1,,0,,Post-1900
"
                    Calling the White Donkey
                ",Ray Gonzalez,Post-1900,0.1851851851851851,0.4444444444444444,0.0,0.6615384615384615,0.1538461538461538,0.0,0.0,0,,0,,0,0.1851851851851851,0,0.4444444444444444,0,,Post-1900
"
                    0
                ",Hailey Leithauser,Post-1900,0.1111111111111111,0.2222222222222222,0.0,0.4,0.2222222222222222,0.0769230769230769,0.0,1,0.0769230769230769,0,,0,0.1111111111111111,0,0.2222222222222222,0,,Post-1900
"
                    ABC
                ",Kathryn Maris,Post-1900,0.2307692307692307,0.3846153846153846,1.413427561837456,0.1262135922330097,0.3,0.0,0.3508771929824561,0,,1,1.413427561837456,0,0.2307692307692307,0,0.3846153846153846,1,0.3508771929824561,Post-1900
"
                    When ’Midst the Gay I Meet
                ",Thomas Moore,1800-1900,1.0,0.5833333333333334,2.054794520547945,0.3953488372093023,0.4583333333333333,0.238095238095238,0.6666666666666667,1,0.238095238095238,1,2.054794520547945,1,,0,0.5833333333333334,1,0.6666666666666667,1800-1900
"
                    Sickroom
                ",Robert Winner,Post-1900,0.1818181818181818,0.4545454545454545,0.0,0.6153846153846154,0.0833333333333333,0.0,0.0,0,,0,,0,0.1818181818181818,0,0.4545454545454545,0,,Post-1900
"
                    Hell Pig
                ",Aimee Nezhukumatathil,Post-1900,0.1578947368421052,0.2631578947368421,0.4651162790697674,0.5735294117647058,0.21875,0.0,0.0,0,,1,0.4651162790697674,0,0.1578947368421052,0,0.2631578947368421,0,,Post-1900
